PScore_7001,Weight_7001,MatchId,Id,锘縄D,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
0.2165727932452113,0,,6553,6553,5,5191,2015-10-06 09:22:00,2015-10-02 13:09:00,2015-10-06 09:18:00,0,2,205,2413,3,5,5,0
0.17169101186649668,0,,6554,6554,1,5193,2015-10-06 09:49:00,2015-10-05 19:55:00,2015-10-05 19:55:00,13,2,1,141,4,7,1,0
0.15535522856337547,1,21720,6555,6555,1,5194,2015-10-06 09:35:00,2015-10-06 08:08:00,2015-10-06 08:08:00,1,2,1,154,3,5,1,0
0.1553429853956076,0,,6556,6556,1,5195,2015-10-06 09:35:00,2015-10-06 08:07:00,2015-10-06 08:07:00,1,2,1,69,3,5,1,0
0.15534010476468557,0,,6557,6557,1,5196,2015-09-29 12:25:00,2015-09-29 11:35:00,2015-09-29 11:35:00,0,2,1,49,3,5,1,0
0.22887376197826056,1,17704,6558,6558,3,5197,2015-08-21 09:29:00,2015-08-18 11:32:00,2015-08-21 09:25:00,0,2,33,6310,3,4,8,1
0.21169430696769223,0,,6559,6559,8,5197,2015-09-29 12:18:00,2015-08-18 11:32:00,2015-09-28 10:54:00,25,2,26,3038,4,5,8,0
0.20101762767646023,0,,6560,6560,2,5198,2015-09-29 12:04:00,2015-09-25 12:07:00,2015-09-29 11:31:00,0,2,1,5,3,6,2,0
0.1828650733345366,0,,6561,6561,3,5199,2015-09-29 11:55:00,2015-09-18 08:58:00,2015-09-29 09:46:00,2,2,9,18,3,5,3,0
0.15276750284087867,0,,6562,6562,3,5200,2015-09-29 11:54:00,2015-09-22 17:00:00,2015-09-29 09:50:00,2,2,2,12,3,4,3,0
0.1716852340087201,0,,6563,6563,1,5201,2015-09-29 11:49:00,2015-09-26 16:05:00,2015-09-26 16:05:00,67,2,2,44,4,7,1,0
0.10674466447845647,0,,6564,6564,1,5202,2015-09-29 11:42:00,2015-09-24 11:43:00,2015-09-24 11:43:00,119,2,1,7,3,3,1,0
0.22086969579495422,0,,6565,6565,1,5203,2015-09-29 11:32:00,2015-09-25 17:36:00,2015-09-25 17:36:00,89,2,3,1425,3,7,1,0
0.11869883620030572,0,,6566,6566,1,5204,2015-09-29 11:27:00,2015-09-28 13:39:00,2015-09-28 13:49:00,21,2,1,95,4,5,1,0
0.15533362350450014,0,,6567,6567,1,5205,2015-09-29 11:27:00,2015-09-29 10:28:00,2015-09-29 10:28:00,0,2,1,4,3,5,1,0
0.14053011104340182,1,6569,6568,6568,2,5206,2015-09-29 11:26:00,2015-09-29 06:18:00,2015-09-29 10:39:00,0,2,1,116,3,4,2,0
0.14053011104340182,1,6568,6569,6569,1,5206,2015-09-29 07:04:00,2015-09-29 06:18:00,2015-09-29 06:18:00,0,2,1,116,3,4,2,1
0.11645948531157481,0,,6570,6570,2,5207,2015-09-29 11:24:00,2015-09-29 10:28:00,2015-09-29 11:14:00,0,2,3,28,3,3,2,0
0.15533866446557226,0,,6571,6571,1,5208,2015-09-29 11:14:00,2015-09-28 19:55:00,2015-09-28 19:55:00,15,2,1,39,3,5,1,0
0.14051486465228386,0,,6572,6572,2,5209,2015-09-29 10:30:00,2015-09-29 10:27:00,2015-09-29 10:30:00,0,2,1,1,3,4,2,0
0.14051486465228386,1,2352,6573,6573,2,5209,2015-09-29 11:13:00,2015-09-29 10:27:00,2015-09-29 10:30:00,0,2,1,1,3,4,2,1
0.1380266476750317,0,,6574,6574,3,5210,2015-09-29 10:59:00,2015-09-28 06:09:00,2015-09-29 09:49:00,1,2,13,87,2,2,3,0
0.1431587890403345,0,,6575,6575,1,5211,2015-09-29 10:39:00,2015-09-25 09:04:00,2015-09-25 09:04:00,97,2,2,14,4,6,1,0
0.14034076883008995,0,,6576,6576,1,5212,2015-09-29 10:24:00,2015-09-24 21:10:00,2015-09-24 21:10:00,109,2,4,216,2,3,1,0
0.16861445357484714,0,,6577,6577,2,5213,2015-09-29 09:50:00,2015-09-22 16:56:00,2015-09-25 17:21:00,88,2,1,7,3,5,2,0
0.1553419754256804,0,,6578,6578,1,5214,2015-09-29 09:30:00,2015-09-29 08:44:00,2015-09-29 08:44:00,0,2,2,2,3,5,1,0
0.22090216834523158,1,6580,6579,6579,2,5215,2015-09-28 21:05:00,2015-09-28 20:44:00,2015-09-28 21:03:00,0,2,1,8,4,8,2,1
0.22090216834523158,1,6579,6580,6580,2,5215,2015-09-29 08:59:00,2015-09-28 20:44:00,2015-09-28 21:03:00,11,2,1,8,4,8,2,0
0.22090216834523158,0,,6581,6581,2,5215,2015-09-29 08:59:00,2015-09-28 20:44:00,2015-09-28 21:03:00,11,2,1,8,4,8,2,0
0.14321157515858413,0,,6582,6582,1,5216,2015-09-29 08:57:00,2015-09-25 14:50:00,2015-09-25 14:50:00,90,2,5,226,4,6,1,0
0.16570397695775987,1,16519,6583,6583,2,5217,2015-09-28 13:50:00,2015-09-28 13:13:00,2015-09-28 13:18:00,0,2,2,617,2,3,3,1
0.23837062150781688,1,6585,6584,6584,3,5217,2015-09-28 15:04:00,2015-09-28 13:13:00,2015-09-28 14:19:00,0,2,4,647,4,8,3,1
0.23837062150781688,1,6584,6585,6585,3,5217,2015-09-29 08:53:00,2015-09-28 13:13:00,2015-09-28 14:19:00,18,2,4,647,4,8,3,0
0.15535479469390337,0,,6586,6586,1,5218,2015-09-29 08:37:00,2015-09-21 10:20:00,2015-09-29 07:02:00,1,2,2,91,3,5,1,0
0.10674435047722136,0,,6587,6587,1,5219,2015-09-29 08:34:00,2015-09-29 08:22:00,2015-09-29 08:22:00,0,2,1,4,3,3,1,0
0.14051499722363403,0,,6588,6588,2,5220,2015-09-29 06:23:00,2015-09-29 06:21:00,2015-09-29 06:23:00,0,2,1,2,3,4,2,0
0.23399246918178887,1,7981,6589,6589,2,5221,2015-09-29 08:15:00,2015-09-28 07:54:00,2015-09-29 07:15:00,0,2,3,22,2,5,3,1
0.1828066991339966,0,,6590,6590,3,5221,2015-09-29 08:15:00,2015-09-28 07:54:00,2015-09-29 08:15:00,0,2,3,22,3,5,3,0
0.15563773941530934,0,,6591,6591,2,5222,2015-09-29 08:10:00,2015-09-21 14:51:00,2015-09-28 15:59:00,16,2,2,345,4,6,2,0
0.21808434382119649,1,11575,6592,6592,1,5223,2015-09-17 11:54:00,2015-09-14 13:06:00,2015-09-17 11:35:00,0,2,67,2489,2,5,2,1
0.21808434382119649,1,5982,6593,6593,1,5223,2015-09-17 12:45:00,2015-09-14 13:06:00,2015-09-17 11:35:00,1,2,67,2489,2,5,2,1
0.16960996817278406,1,22011,6594,6594,2,5223,2015-09-29 07:56:00,2015-09-14 13:06:00,2015-09-25 12:33:00,91,2,67,2502,3,5,2,0
0.14334643638084815,0,,6595,6595,1,5224,2015-09-29 07:46:00,2015-09-24 15:33:00,2015-09-28 12:14:00,19,2,16,567,4,6,1,0
0.18312666272849587,0,,6596,6596,4,5225,2015-09-29 07:44:00,2015-09-23 23:12:00,2015-09-28 21:03:00,10,2,5,143,4,6,4,0
0.15633106733236235,1,22142,6597,6597,3,5226,2015-09-29 06:57:00,2015-09-28 15:29:00,2015-09-28 16:31:00,14,2,29,1814,5,7,3,0
0.1860488427376782,0,,6598,6598,2,5227,2015-09-29 00:35:00,2015-09-24 17:33:00,2015-09-26 02:30:00,70,2,2,3,4,7,2,0
0.1860488427376782,0,,6599,6599,2,5227,2015-09-29 02:53:00,2015-09-24 17:33:00,2015-09-26 02:30:00,72,2,2,3,4,7,2,0
0.16861353028844273,0,,6600,6600,1,5227,2015-09-25 11:40:00,2015-09-24 17:33:00,2015-09-24 17:33:00,18,2,1,1,3,5,2,0
0.28829086102706497,1,6603,6601,6601,1,5228,2015-09-25 18:44:00,2015-09-25 02:46:00,2015-09-25 16:08:00,2,2,1,21,6,13,1,0
0.28829086102706497,0,,6602,6602,1,5228,2015-09-25 19:16:00,2015-09-25 02:46:00,2015-09-25 16:08:00,3,2,1,21,6,13,1,0
0.28829086102706497,1,6601,6603,6603,1,5228,2015-09-25 20:04:00,2015-09-25 02:46:00,2015-09-25 16:08:00,3,2,1,21,6,13,1,1
0.28829086102706497,0,,6604,6604,1,5228,2015-09-26 05:47:00,2015-09-25 02:46:00,2015-09-25 16:08:00,13,2,1,21,6,13,1,0
0.28829086102706497,0,,6605,6605,1,5228,2015-09-29 01:53:00,2015-09-25 02:46:00,2015-09-25 16:08:00,81,2,1,21,6,13,1,0
0.28829086102706497,0,,6606,6606,1,5228,2015-09-29 02:07:00,2015-09-25 02:46:00,2015-09-25 16:08:00,81,2,1,21,6,13,1,0
0.23752612450180202,1,21735,6607,6607,1,5229,2015-09-29 01:07:00,2015-09-29 01:05:00,2015-09-29 01:05:00,0,2,1,2,2,6,1,0
0.143158385089997,0,,6608,6608,1,5230,2015-09-28 21:32:00,2015-09-28 21:27:00,2015-09-28 21:27:00,0,2,2,11,4,6,1,0
0.143158385089997,0,,6609,6609,1,5230,2015-09-28 22:42:00,2015-09-28 21:27:00,2015-09-28 21:27:00,1,2,2,11,4,6,1,0
0.14314909612471113,0,,6610,6610,1,5231,2015-09-28 20:21:00,2015-09-24 21:49:00,2015-09-24 21:51:00,94,2,1,2,4,6,1,0
0.25607684260796615,0,,6611,6611,3,5232,2015-09-28 20:18:00,2015-08-29 13:59:00,2015-09-27 13:02:00,31,2,1,66,3,7,3,0
0.15549525910643242,0,,6612,6612,1,5233,2015-09-28 20:14:00,2015-09-28 14:58:00,2015-09-28 14:58:00,5,2,18,106,3,5,1,0
0.15549525910643242,0,,6613,6613,1,5235,2015-09-28 20:10:00,2015-09-28 12:11:00,2015-09-28 12:11:00,7,2,18,106,3,5,1,0
0.20101886180173673,1,21451,6614,6614,1,5236,2015-09-28 19:40:00,2015-09-28 17:42:00,2015-09-28 17:42:00,1,2,1,12,3,6,2,0
0.18588267589374943,1,6616,6615,6615,1,5237,2015-09-28 17:24:00,2015-09-28 16:54:00,2015-09-28 16:54:00,0,2,9,292,3,6,1,1
0.18588267589374943,1,6615,6616,6616,1,5237,2015-09-28 19:38:00,2015-09-28 16:54:00,2015-09-28 16:54:00,2,2,9,292,3,6,1,0
0.15536948401236608,0,,6617,6617,1,5238,2015-09-28 19:32:00,2015-09-28 18:46:00,2015-09-28 18:46:00,0,2,4,73,3,5,1,0
0.23397063494956422,0,,6618,6618,3,5239,2015-09-28 15:41:00,2015-09-28 12:42:00,2015-09-28 15:41:00,0,2,1,31,2,5,3,0
0.14062849419093087,0,,6619,6619,2,5240,2015-09-28 18:28:00,2015-09-28 14:37:00,2015-09-28 18:28:00,0,2,15,18,3,4,2,0
0.1405151297950888,0,,6620,6620,2,5241,2015-09-28 18:35:00,2015-09-28 09:21:00,2015-09-28 10:06:00,8,2,1,3,3,4,2,0
0.2169446209164732,0,,6621,6621,2,5242,2015-09-28 15:39:00,2015-09-28 11:18:00,2015-09-28 15:39:00,0,2,4,168,2,5,2,0
0.18281538854653556,0,,6622,6622,3,5243,2015-09-28 15:34:00,2015-09-28 11:22:00,2015-09-28 15:34:00,0,2,4,15,3,5,3,0
0.6361016728930289,1,13499,6623,6623,4,5244,2015-03-20 13:55:00,2015-02-12 15:05:00,2015-03-19 22:00:00,15,2,4,289,3,5,24,1
0.7519726635225811,1,6626,6624,6624,24,5244,2015-09-28 01:42:00,2015-09-11 14:46:00,2015-09-28 00:29:00,1,2,4,363,4,9,24,1
0.7519726635225811,1,3473,6625,6625,24,5244,2015-09-28 17:38:00,2015-09-11 14:46:00,2015-09-28 00:29:00,17,2,4,363,4,9,24,0
0.7519726635225811,1,6624,6626,6626,24,5244,2015-09-28 17:57:00,2015-09-11 14:46:00,2015-09-28 00:29:00,17,2,4,363,4,9,24,0
0.4204547693565711,1,6628,6627,6627,15,5245,2015-09-23 14:34:00,2015-03-25 21:47:00,2015-09-17 19:03:00,139,2,19,818,3,5,15,1
0.4204547693565711,1,6627,6628,6628,15,5245,2015-09-28 17:57:00,2015-03-25 21:47:00,2015-09-17 19:03:00,262,2,19,818,3,5,15,0
0.3916043074526784,1,91,6629,6629,7,5245,2015-05-22 18:59:00,2015-03-25 21:47:00,2015-05-22 16:59:00,2,2,17,810,2,3,15,0
0.18582670490157854,0,,6630,6630,1,5246,2015-09-28 17:33:00,2015-09-28 17:30:00,2015-09-28 17:30:00,0,2,7,75,3,6,1,0
0.1825453107724461,1,6240,6631,6631,1,5247,2015-09-18 16:43:00,2015-09-14 14:23:00,2015-09-17 19:38:00,21,2,2,196,2,4,2,0
0.20107457537793527,0,,6632,6632,2,5247,2015-09-28 17:30:00,2015-09-14 14:23:00,2015-09-18 16:53:00,240,2,3,208,3,6,2,0
0.23510072610521818,0,,6633,6633,4,5248,2015-09-28 17:24:00,2015-09-25 21:01:00,2015-09-28 16:34:00,0,2,36,1957,3,6,4,0
0.3923927834403529,1,6638,6634,6634,6,5249,2015-09-26 00:02:00,2015-08-21 01:20:00,2015-09-25 21:55:00,2,2,5,264,4,10,6,1
0.3923927834403529,1,6639,6635,6635,6,5249,2015-09-26 05:31:00,2015-08-21 01:20:00,2015-09-25 21:55:00,7,2,5,264,4,10,6,1
0.3923927834403529,1,10335,6636,6636,6,5249,2015-09-26 18:38:00,2015-08-21 01:20:00,2015-09-25 21:55:00,20,2,5,264,4,10,6,1
0.3923927834403529,1,10337,6637,6637,6,5249,2015-09-26 19:04:00,2015-08-21 01:20:00,2015-09-25 21:55:00,21,2,5,264,4,10,6,1
0.3923927834403529,1,6634,6638,6638,6,5249,2015-09-28 17:02:00,2015-08-21 01:20:00,2015-09-25 21:55:00,67,2,5,264,4,10,6,0
0.3923927834403529,1,6635,6639,6639,6,5249,2015-09-28 17:02:00,2015-08-21 01:20:00,2015-09-25 21:55:00,67,2,5,264,4,10,6,0
0.15534427994957825,0,,6640,6640,1,5250,2015-09-28 16:55:00,2015-09-28 14:57:00,2015-09-28 14:57:00,1,2,2,18,3,5,1,0
0.22104651966423466,0,,6641,6641,2,5251,2015-09-28 16:43:00,2015-09-25 21:07:00,2015-09-26 13:17:00,51,2,9,292,4,8,2,0
0.11868804249791204,0,,6642,6642,1,5252,2015-09-28 16:41:00,2015-09-28 14:26:00,2015-09-28 14:26:00,2,2,1,1,4,5,1,0
0.17167930209445345,0,,6643,6643,1,5253,2015-09-28 16:20:00,2015-09-28 12:58:00,2015-09-28 12:58:00,3,2,2,6,4,7,1,0
0.210598807215859,0,,6644,6644,7,5254,2015-09-28 14:16:00,2015-09-28 10:01:00,2015-09-28 14:15:00,0,2,5,15,3,4,7,0
0.19767645407218215,0,,6645,6645,3,5255,2015-09-28 12:24:00,2015-09-24 08:45:00,2015-09-28 12:22:00,0,2,11,50,2,4,3,0
0.21058713020943967,0,,6646,6646,7,5257,2015-09-28 14:14:00,2015-09-28 10:53:00,2015-09-28 14:14:00,0,2,4,11,3,4,7,0
0.11641984238826594,0,,6647,6647,1,5258,2015-09-28 15:13:00,2015-09-28 14:59:00,2015-09-28 14:59:00,0,2,16,606,2,2,1,0
0.12931539556114077,0,,6648,6648,2,5259,2015-09-28 14:30:00,2015-09-25 17:36:00,2015-09-25 17:36:00,68,2,1,4,4,5,2,0
0.12931539556114077,0,,6649,6649,2,5259,2015-09-28 15:01:00,2015-09-25 17:36:00,2015-09-25 17:36:00,69,2,1,4,4,5,2,0
0.17988029986899123,0,,6650,6650,5,5260,2015-09-28 14:13:00,2015-09-28 10:50:00,2015-09-28 14:12:00,0,2,4,11,3,4,5,0
0.1557248456843043,1,22472,6651,6651,1,5261,2015-09-28 14:59:00,2015-09-28 12:29:00,2015-09-28 13:38:00,1,2,38,498,3,5,1,0
0.11869091308053492,0,,6652,6652,1,5262,2015-09-28 14:44:00,2015-09-28 13:44:00,2015-09-28 13:44:00,0,2,1,26,4,5,1,0
0.23073386311909286,1,22952,6653,6653,5,5263,2015-09-28 14:36:00,2015-09-17 06:51:00,2015-09-28 14:35:00,0,2,16,606,2,4,5,0
0.15562893304123732,0,,6654,6654,1,5264,2015-09-28 14:32:00,2015-09-26 05:07:00,2015-09-26 05:07:00,57,2,6,44,4,6,2,0
0.13213132902521885,0,,6655,6655,1,5265,2015-09-28 14:20:00,2015-09-25 12:39:00,2015-09-25 12:39:00,73,2,1,2864,5,7,1,0
0.1188688915926277,0,,6656,6656,1,5266,2015-09-28 14:13:00,2015-07-10 06:05:00,2015-07-10 06:05:00,1928,2,1,1575,4,5,1,0
0.11868861660963043,0,,6657,6657,1,5267,2015-09-28 14:08:00,2015-09-24 19:29:00,2015-09-24 19:29:00,90,2,1,6,4,5,1,0
0.15533621598209135,0,,6658,6658,1,5268,2015-09-28 14:03:00,2015-09-28 14:01:00,2015-09-28 14:01:00,0,2,1,22,3,5,1,0
0.1432048407093991,0,,6659,6659,1,5269,2015-09-28 14:03:00,2015-09-25 13:27:00,2015-09-25 13:27:00,72,2,5,176,4,6,1,0
0.1553354958458852,0,,6660,6660,1,5270,2015-09-28 13:58:00,2015-09-28 13:54:00,2015-09-28 13:54:00,0,2,1,17,3,5,1,0
0.17168117531298477,0,,6661,6661,1,5271,2015-09-28 13:49:00,2015-09-26 05:21:00,2015-09-26 05:21:00,56,2,2,18,4,7,1,0
0.17168117531298477,0,,6662,6662,1,5271,2015-09-28 13:49:00,2015-09-26 05:21:00,2015-09-26 05:21:00,56,2,2,18,4,7,1,0
0.14077527990930697,0,,6663,6663,3,5272,2015-09-28 13:21:00,2015-09-28 10:34:00,2015-09-28 11:56:00,1,2,5,15,4,5,3,0
0.15536386778485162,0,,6664,6664,1,5273,2015-09-28 13:12:00,2015-09-28 13:10:00,2015-09-28 13:10:00,0,2,3,94,3,5,1,0
0.3040541072402675,1,21481,6665,6665,13,5274,2015-09-28 13:06:00,2015-09-17 08:29:00,2015-09-25 14:49:00,70,2,22,777,4,5,13,0
0.11869160202930386,0,,6666,6666,1,5275,2015-09-28 12:50:00,2015-09-26 09:40:00,2015-09-26 09:40:00,51,2,1,32,4,5,1,0
0.15572397975776123,1,22473,6667,6667,1,5277,2015-09-28 12:41:00,2015-09-28 11:42:00,2015-09-28 11:42:00,0,2,38,492,3,5,1,0
0.14317239088639275,0,,6668,6668,1,5278,2015-09-28 12:07:00,2015-09-24 19:24:00,2015-09-24 19:24:00,88,2,1,175,4,6,1,0
0.1554851690253479,0,,6669,6669,1,5279,2015-09-28 12:07:00,2015-09-28 11:32:00,2015-09-28 11:32:00,0,2,18,36,3,5,1,0
0.11868804249791204,0,,6670,6670,1,5280,2015-09-28 12:06:00,2015-09-28 10:29:00,2015-09-28 10:30:00,1,2,1,1,4,5,1,0
0.1557938297982033,0,,6671,6671,1,5281,2015-09-28 12:03:00,2015-09-28 11:37:00,2015-09-28 11:37:00,0,2,46,496,3,5,1,0
0.14095110668478586,0,,6672,6672,2,5282,2015-09-28 12:00:00,2015-09-28 10:02:00,2015-09-28 11:49:00,0,2,54,108,3,4,2,0
0.11881633371362957,0,,6673,6673,1,5283,2015-09-28 11:53:00,2015-09-28 10:00:00,2015-09-28 10:00:00,1,2,19,38,4,5,1,0
0.15566424030947557,0,,6674,6674,1,5284,2015-09-28 11:29:00,2015-09-28 08:45:00,2015-09-28 08:45:00,2,2,38,78,3,5,1,0
0.13020580203380805,0,,6675,6675,1,5285,2015-09-28 11:25:00,2015-09-21 16:14:00,2015-09-22 15:12:00,140,2,76,4397,3,4,1,0
0.2452009677777528,1,19975,6676,6676,9,5286,2015-09-28 09:46:00,2015-07-23 17:53:00,2015-09-28 09:28:00,0,2,19,248,3,4,9,0
0.307286113150027,1,11149,6677,6677,6,5286,2015-09-25 16:30:00,2015-07-23 17:53:00,2015-09-17 09:29:00,199,2,19,241,2,4,9,1
0.3332880409009128,1,1634,6678,6678,1,5286,2015-07-28 17:07:00,2015-07-23 17:53:00,2015-07-23 17:53:00,119,2,19,205,3,6,9,1
0.1857591324353167,0,,6679,6679,1,5287,2015-09-28 10:26:00,2015-09-22 08:35:00,2015-09-22 08:36:00,145,2,1,28,3,6,1,0
0.14051566008195426,0,,6680,6680,2,5288,2015-09-28 08:52:00,2015-09-25 16:51:00,2015-09-28 08:52:00,0,2,1,7,3,4,2,0
0.14056524127080247,0,,6681,6681,2,5289,2015-09-28 08:32:00,2015-09-28 01:44:00,2015-09-28 08:32:00,0,2,6,81,3,4,2,0
0.14052533650584526,0,,6682,6682,2,5290,2015-09-28 08:11:00,2015-09-28 01:46:00,2015-09-28 08:10:00,0,2,2,20,3,4,2,0
0.14052533650584526,0,,6683,6683,2,5290,2015-09-28 08:11:00,2015-09-28 01:46:00,2015-09-28 08:10:00,0,2,2,20,3,4,2,0
0.2795542445940399,1,16074,6684,6684,2,5291,2015-09-28 09:26:00,2015-09-25 18:43:00,2015-09-25 19:54:00,61,2,4,123,4,9,3,1
0.14078165492181108,0,,6685,6685,3,5291,2015-09-28 09:32:00,2015-09-25 18:43:00,2015-09-28 09:29:00,0,2,4,123,4,5,3,0
0.15284820775486047,0,,6686,6686,3,5292,2015-09-28 04:36:00,2015-09-28 04:28:00,2015-09-28 04:35:00,0,2,9,160,3,4,3,0
0.1557363777647319,0,,6687,6687,1,5293,2015-09-28 08:59:00,2015-09-28 08:36:00,2015-09-28 08:36:00,0,2,46,98,3,5,1,0
0.14054097841143323,0,,6688,6688,2,5294,2015-09-28 04:16:00,2015-09-28 01:58:00,2015-09-28 04:15:00,0,2,4,18,3,4,2,0
0.16863922806813275,0,,6689,6689,2,5295,2015-09-28 08:43:00,2015-08-19 22:03:00,2015-09-02 19:46:00,612,2,2,108,3,5,2,0
0.1294401313880872,0,,6690,6690,2,5296,2015-09-18 15:14:00,2015-09-18 14:12:00,2015-09-18 14:35:00,0,2,16,113,4,5,2,0
0.1432078038345455,0,,6691,6691,1,5297,2015-09-18 15:13:00,2015-09-17 14:11:00,2015-09-17 14:11:00,25,2,5,198,4,6,1,0
0.14076134214331604,0,,6692,6692,3,5298,2015-09-18 15:11:00,2015-09-18 14:25:00,2015-09-18 14:35:00,0,2,3,30,4,5,3,0
0.1405405806361841,1,12354,6693,6693,2,5299,2015-09-18 15:08:00,2015-09-17 09:19:00,2015-09-18 13:53:00,1,2,4,15,3,4,2,0
0.16586412201410783,0,,6694,6694,4,5300,2015-09-18 14:09:00,2015-09-18 14:03:00,2015-09-18 14:09:00,0,2,1,23,3,4,4,0
0.16883414514674988,0,,6695,6695,2,5301,2015-09-18 14:24:00,2015-09-15 13:25:00,2015-09-18 13:01:00,1,2,7,1074,3,5,2,0
0.2519716920253155,1,17437,6696,6696,1,5302,2015-09-14 12:18:00,2015-09-11 17:09:00,2015-09-14 11:43:00,0,2,1,46,2,5,4,1
0.1658676151028894,0,,6697,6697,4,5302,2015-09-18 14:23:00,2015-09-11 17:09:00,2015-09-18 13:00:00,1,2,1,46,3,4,4,0
0.12941343032656874,0,,6698,6698,2,5303,2015-09-18 14:16:00,2015-09-15 16:44:00,2015-09-17 22:18:00,15,2,6,497,4,5,2,0
0.1403129600243352,0,,6699,6699,1,5304,2015-09-18 14:07:00,2015-09-18 14:07:00,2015-09-18 14:07:00,0,2,4,6,2,3,1,0
0.14054150877989707,0,,6700,6700,2,5305,2015-09-18 14:07:00,2015-09-16 15:32:00,2015-09-17 17:48:00,20,2,4,22,3,4,2,0
0.141335855625027,1,11674,6701,6701,2,5306,2015-09-18 14:04:00,2015-09-16 10:25:00,2015-09-17 17:48:00,20,2,104,0,3,4,2,0
0.14056245485593488,0,,6702,6702,2,5307,2015-09-18 14:03:00,2015-09-16 10:11:00,2015-09-17 17:48:00,20,2,7,0,3,4,2,0
0.14155976554861918,0,,6703,6703,2,5308,2015-09-18 14:02:00,2015-09-16 10:05:00,2015-09-17 17:48:00,20,2,132,0,3,4,2,0
0.1266902205369907,0,,6704,6704,2,5309,2015-09-18 14:01:00,2015-09-17 22:39:00,2015-09-18 14:01:00,0,2,1,2,2,2,2,0
0.1405155275100809,0,,6705,6705,2,5310,2015-09-18 14:01:00,2015-09-17 13:42:00,2015-09-17 17:49:00,20,2,1,6,3,4,2,0
0.12669046343873622,0,,6706,6706,2,5311,2015-09-18 13:55:00,2015-09-17 23:32:00,2015-09-18 13:54:00,0,2,1,4,2,2,2,0
0.14033957211848144,0,,6707,6707,1,5312,2015-09-18 13:54:00,2015-09-18 13:53:00,2015-09-18 13:53:00,0,2,7,27,2,3,1,0
0.25281774263236284,1,11936,6708,6708,6,5313,2015-09-18 13:53:00,2015-09-16 08:17:00,2015-09-17 17:53:00,19,2,8,293,4,7,6,0
0.2484012940246008,1,7749,6709,6709,5,5313,2015-09-17 08:56:00,2015-09-16 08:17:00,2015-09-17 08:55:00,0,2,8,294,2,4,6,1
0.14028873520605503,0,,6710,6710,1,5314,2015-09-18 13:27:00,2015-09-18 13:24:00,2015-09-18 13:24:00,0,2,1,3,2,3,1,0
0.14041612297942294,1,21845,6711,6711,1,5315,2015-09-18 13:24:00,2015-09-18 13:20:00,2015-09-18 13:20:00,0,2,15,125,2,3,1,0
0.15558855460589696,0,,6712,6712,2,5316,2015-09-18 12:57:00,2015-09-14 12:23:00,2015-09-18 08:07:00,4,2,2,4,4,6,2,0
0.18318922842465402,0,,6713,6713,4,5317,2015-09-18 12:56:00,2015-09-18 08:23:00,2015-09-18 08:23:00,4,2,8,344,4,6,4,0
0.17168570232466107,0,,6714,6714,1,5318,2015-09-18 12:56:00,2015-09-18 12:14:00,2015-09-18 12:14:00,0,2,2,47,4,7,1,0
0.15567609923117015,0,,6715,6715,1,5319,2015-09-18 12:26:00,2015-09-18 11:58:00,2015-09-18 11:58:00,0,2,22,1120,3,5,1,0
0.27131043253233716,0,,6716,6716,6,5320,2015-09-18 12:24:00,2015-09-18 11:49:00,2015-09-18 11:49:00,0,2,6,92,3,6,6,0
0.36423930543322186,1,20134,6717,6717,2,5320,2015-09-17 12:38:00,2015-09-16 17:01:00,2015-09-17 09:47:00,2,2,5,64,3,8,6,1
0.3159286276938806,1,11180,6718,6718,1,5320,2015-09-16 18:40:00,2015-09-16 17:01:00,2015-09-16 17:01:00,1,2,5,64,3,7,6,1
0.11869665303549444,0,,6719,6719,1,5321,2015-09-18 11:22:00,2015-08-24 15:03:00,2015-09-18 10:04:00,1,2,2,16,4,5,1,0
0.11869665303549444,0,,6720,6720,1,5321,2015-09-18 11:31:00,2015-08-24 15:03:00,2015-09-18 10:04:00,1,2,2,16,4,5,1,0
0.11868907590073545,0,,6721,6721,1,5322,2015-09-18 11:21:00,2015-08-26 20:17:00,2015-09-18 10:04:00,1,2,1,10,4,5,1,0
0.11868907590073545,0,,6722,6722,1,5322,2015-09-18 11:31:00,2015-08-26 20:17:00,2015-09-18 10:04:00,1,2,1,10,4,5,1,0
0.18575680799779556,0,,6723,6723,1,5323,2015-09-18 11:26:00,2015-09-18 06:56:00,2015-09-18 10:46:00,0,2,1,14,3,6,1,0
0.16892640791605015,1,9995,6724,6724,2,5324,2015-09-18 11:12:00,2015-09-18 09:35:00,2015-09-18 11:08:00,0,2,22,773,3,5,2,0
0.15533319142833463,0,,6725,6725,1,5325,2015-09-18 10:55:00,2015-09-18 10:48:00,2015-09-18 10:48:00,0,2,1,1,3,5,1,0
0.15533333545361414,0,,6726,6726,1,5326,2015-09-18 10:50:00,2015-09-18 10:42:00,2015-09-18 10:47:00,0,2,1,2,3,5,1,0
0.15652422550005055,0,,6727,6727,4,5327,2015-09-18 10:47:00,2015-06-29 09:35:00,2015-09-18 10:09:00,0,2,32,22683,4,5,4,0
0.1445607781483233,1,6729,6728,6728,2,5327,2015-07-01 14:05:00,2015-06-29 09:35:00,2015-06-30 12:43:00,25,2,32,24882,5,6,4,0
